Organization,Availability,Division,SystemType,SystemName,Platform,Model,MlperfModel,Scenario,Result,Accuracy,number_of_nodes,host_processor_model_name,host_processors_per_node,host_processor_core_count,accelerator_model_name,accelerators_per_node,Location,framework,operating_system,notes,compliance,errors,version,inferred,has_power,Units,weight_data_types
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.5-160,resnet,MultiStream,70.849592,acc: 59.480,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.5-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.5-160,resnet,Offline,113.316,acc: 59.480,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.5-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-large-minimalistic-224,resnet,SingleStream,14.251587,acc: 72.678,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-large-minimalistic-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-large-minimalistic-224,resnet,MultiStream,114.580552,acc: 72.678,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-large-minimalistic-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-large-minimalistic-224,resnet,Offline,70.8163,acc: 72.678,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-large-minimalistic-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-192,resnet,SingleStream,6.951122,acc: 63.244,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-192,resnet,MultiStream,56.115776,acc: 63.244,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_float-0.5-192,resnet,Offline,144.295,acc: 63.244,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_float-0.5-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,SingleStream,3.756341,acc: 59.324,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.35-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,MultiStream,30.647272,acc: 59.324,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.35-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.35-192,resnet,Offline,268.984,acc: 59.324,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.35-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite1,resnet,SingleStream,19.010107,acc: 74.046,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite1/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite1,resnet,MultiStream,152.37832,acc: 74.046,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite1/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite1,resnet,Offline,52.7405,acc: 74.046,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite1/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.75-160,resnet,SingleStream,7.871671,acc: 66.750,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.75-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.75-160,resnet,MultiStream,63.521144,acc: 66.750,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.75-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.75-160,resnet,Offline,128.72,acc: 66.750,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.75-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.75-160,resnet,SingleStream,14.099962,acc: 64.996,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.75-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.75-160,resnet,MultiStream,113.197032,acc: 64.996,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.75-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.75-160,resnet,Offline,71.1186,acc: 64.996,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.75-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_uint8-large-224,resnet,SingleStream,28.217946,acc: 72.906,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_uint8-large-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_uint8-large-224,resnet,MultiStream,226.243736,acc: 72.906,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_uint8-large-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_uint8-large-224,resnet,Offline,35.5091,acc: 72.906,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_uint8-large-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite0,resnet,SingleStream,12.310277,acc: 71.250,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite0/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite0,resnet,MultiStream,98.783384,acc: 71.250,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite0/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite0,resnet,Offline,81.6223,acc: 71.250,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite0/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite2,resnet,SingleStream,26.048314,acc: 74.158,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite2/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite2,resnet,MultiStream,208.665984,acc: 74.158,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite2/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite2,resnet,Offline,38.4463,acc: 74.158,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite2/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite4,resnet,SingleStream,65.686041,acc: 78.544,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite4/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite4,resnet,MultiStream,526.313152,acc: 78.544,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite4/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,efficientnet-int8-lite4,resnet,Offline,15.2375,acc: 78.544,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/efficientnet-int8-lite4/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.25-192,resnet,SingleStream,4.088851,acc: 48.074,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.25-192/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.25-192,resnet,MultiStream,32.964376,acc: 48.074,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.25-192/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v1-precision_uint8-0.25-192,resnet,Offline,245.012,acc: 48.074,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v1-precision_uint8-0.25-192/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-small-minimalistic-224,resnet,SingleStream,3.925776,acc: 63.330,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-small-minimalistic-224/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-small-minimalistic-224,resnet,MultiStream,32.050008,acc: 63.330,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-small-minimalistic-224/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v3-precision_float-small-minimalistic-224,resnet,Offline,256.687,acc: 63.330,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v3-precision_float-small-minimalistic-224/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.75-128,resnet,SingleStream,8.870386,acc: 62.018,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.75-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.75-128,resnet,MultiStream,71.328776,acc: 62.018,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.75-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-0.75-128,resnet,Offline,112.959,acc: 62.018,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-0.75-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,SingleStream,1.78568,acc: 52.172,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.35-128/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,MultiStream,14.417568,acc: 52.172,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.35-128/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_float-0.35-128,resnet,Offline,562.657,acc: 52.172,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_float-0.35-128/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"fp32"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-1.0-160,resnet,SingleStream,18.881001,acc: 67.740,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-1.0-160/singlestream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,0,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-1.0-160,resnet,MultiStream,151.498776,acc: 67.740,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-1.0-160/multistream,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Latency (ms),"uint8"
GATEOverflow,available,open,"edge","i_05d9d5b2580ad479b",aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config,mobilenet-v2-precision_uint8-1.0-160,resnet,Offline,53.0926,acc: 67.740,1,"Neoverse-N1",1,2,"N/A","0",open/GATEOverflow/results/aws_m6g.large-ctuning_cpp_tflite-cpu-tflite_vmaster-default_config/mobilenet-v2-precision_uint8-1.0-160/offline,"tflite vmaster","Ubuntu 24.04 (linux-6.8.0-1021-aws-glibc2.39)","",1,0,v5.0,1,False,Samples/s,"uint8"
